Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Year	Year Code	Mother's Weight Gain Recode	Mother's Weight Gain Recode Code	Births
	"Queens County, NY"	36081	Black or African American	2054-5	2020	2020	41 to 98 pounds	5	54
	"Queens County, NY"	36081	Black or African American	2054-5	2021	2021	Less than 11 pounds	1	77
	"Queens County, NY"	36081	Black or African American	2054-5	2021	2021	11 to 20 pounds	2	172
	"Queens County, NY"	36081	Black or African American	2054-5	2021	2021	21 to 30 pounds	3	144
	"Queens County, NY"	36081	Black or African American	2054-5	2021	2021	31 to 40 pounds	4	66
	"Queens County, NY"	36081	Black or African American	2054-5	2021	2021	41 to 98 pounds	5	61
	"Queens County, NY"	36081	White	2106-3	2016	2016	Less than 11 pounds	1	92
	"Queens County, NY"	36081	White	2106-3	2016	2016	11 to 20 pounds	2	163
	"Queens County, NY"	36081	White	2106-3	2016	2016	21 to 30 pounds	3	195
	"Queens County, NY"	36081	White	2106-3	2016	2016	31 to 40 pounds	4	117
	"Queens County, NY"	36081	White	2106-3	2016	2016	41 to 98 pounds	5	65
	"Queens County, NY"	36081	White	2106-3	2017	2017	Less than 11 pounds	1	95
	"Queens County, NY"	36081	White	2106-3	2017	2017	11 to 20 pounds	2	193
	"Queens County, NY"	36081	White	2106-3	2017	2017	21 to 30 pounds	3	177
	"Queens County, NY"	36081	White	2106-3	2017	2017	31 to 40 pounds	4	107
	"Queens County, NY"	36081	White	2106-3	2017	2017	41 to 98 pounds	5	49
	"Queens County, NY"	36081	White	2106-3	2018	2018	Less than 11 pounds	1	92
	"Queens County, NY"	36081	White	2106-3	2018	2018	11 to 20 pounds	2	165
	"Queens County, NY"	36081	White	2106-3	2018	2018	21 to 30 pounds	3	195
	"Queens County, NY"	36081	White	2106-3	2018	2018	31 to 40 pounds	4	120
	"Queens County, NY"	36081	White	2106-3	2018	2018	41 to 98 pounds	5	58
	"Queens County, NY"	36081	White	2106-3	2019	2019	Less than 11 pounds	1	86
	"Queens County, NY"	36081	White	2106-3	2019	2019	11 to 20 pounds	2	185
	"Queens County, NY"	36081	White	2106-3	2019	2019	21 to 30 pounds	3	214
	"Queens County, NY"	36081	White	2106-3	2019	2019	31 to 40 pounds	4	104
	"Queens County, NY"	36081	White	2106-3	2019	2019	41 to 98 pounds	5	56
	"Queens County, NY"	36081	White	2106-3	2020	2020	Less than 11 pounds	1	89
	"Queens County, NY"	36081	White	2106-3	2020	2020	11 to 20 pounds	2	163
	"Queens County, NY"	36081	White	2106-3	2020	2020	21 to 30 pounds	3	200
	"Queens County, NY"	36081	White	2106-3	2020	2020	31 to 40 pounds	4	101
	"Queens County, NY"	36081	White	2106-3	2020	2020	41 to 98 pounds	5	42
	"Queens County, NY"	36081	White	2106-3	2021	2021	Less than 11 pounds	1	103
	"Queens County, NY"	36081	White	2106-3	2021	2021	11 to 20 pounds	2	177
	"Queens County, NY"	36081	White	2106-3	2021	2021	21 to 30 pounds	3	183
	"Queens County, NY"	36081	White	2106-3	2021	2021	31 to 40 pounds	4	102
	"Queens County, NY"	36081	White	2106-3	2021	2021	41 to 98 pounds	5	62
	"Rensselaer County, NY"	36083	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2016	2016	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2016	2016	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2017	2017	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2017	2017	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2018	2018	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2018	2018	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2018	2018	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2019	2019	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2019	2019	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2019	2019	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2019	2019	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2019	2019	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2020	2020	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2020	2020	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2020	2020	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2020	2020	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2020	2020	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2021	2021	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2021	2021	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2021	2021	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2021	2021	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	2021	2021	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2016	2016	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2016	2016	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2016	2016	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2016	2016	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2016	2016	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2017	2017	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2017	2017	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2017	2017	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2017	2017	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2017	2017	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2018	2018	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2018	2018	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2018	2018	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2018	2018	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2018	2018	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2019	2019	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2019	2019	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2019	2019	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2019	2019	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2019	2019	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2020	2020	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2020	2020	11 to 20 pounds	2	11
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2020	2020	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2020	2020	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2020	2020	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2021	2021	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2021	2021	11 to 20 pounds	2	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2021	2021	21 to 30 pounds	3	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2021	2021	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	2021	2021	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2016	2016	Less than 11 pounds	1	14
	"Rensselaer County, NY"	36083	White	2106-3	2016	2016	11 to 20 pounds	2	20
	"Rensselaer County, NY"	36083	White	2106-3	2016	2016	21 to 30 pounds	3	11
	"Rensselaer County, NY"	36083	White	2106-3	2016	2016	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2016	2016	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2017	2017	Less than 11 pounds	1	14
	"Rensselaer County, NY"	36083	White	2106-3	2017	2017	11 to 20 pounds	2	17
	"Rensselaer County, NY"	36083	White	2106-3	2017	2017	21 to 30 pounds	3	25
	"Rensselaer County, NY"	36083	White	2106-3	2017	2017	31 to 40 pounds	4	13
	"Rensselaer County, NY"	36083	White	2106-3	2017	2017	41 to 98 pounds	5	10
	"Rensselaer County, NY"	36083	White	2106-3	2018	2018	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2018	2018	11 to 20 pounds	2	12
	"Rensselaer County, NY"	36083	White	2106-3	2018	2018	21 to 30 pounds	3	11
	"Rensselaer County, NY"	36083	White	2106-3	2018	2018	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2018	2018	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2019	2019	Less than 11 pounds	1	15
	"Rensselaer County, NY"	36083	White	2106-3	2019	2019	11 to 20 pounds	2	23
	"Rensselaer County, NY"	36083	White	2106-3	2019	2019	21 to 30 pounds	3	18
	"Rensselaer County, NY"	36083	White	2106-3	2019	2019	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2019	2019	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2020	2020	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2020	2020	11 to 20 pounds	2	19
	"Rensselaer County, NY"	36083	White	2106-3	2020	2020	21 to 30 pounds	3	13
	"Rensselaer County, NY"	36083	White	2106-3	2020	2020	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2020	2020	41 to 98 pounds	5	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2021	2021	Less than 11 pounds	1	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2021	2021	11 to 20 pounds	2	13
	"Rensselaer County, NY"	36083	White	2106-3	2021	2021	21 to 30 pounds	3	18
	"Rensselaer County, NY"	36083	White	2106-3	2021	2021	31 to 40 pounds	4	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	2021	2021	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2016	2016	11 to 20 pounds	2	Suppressed
	"Richmond County, NY"	36085	Asian	A	2016	2016	21 to 30 pounds	3	11
	"Richmond County, NY"	36085	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2017	2017	11 to 20 pounds	2	11
	"Richmond County, NY"	36085	Asian	A	2017	2017	21 to 30 pounds	3	19
	"Richmond County, NY"	36085	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2018	2018	11 to 20 pounds	2	Suppressed
	"Richmond County, NY"	36085	Asian	A	2018	2018	21 to 30 pounds	3	12
	"Richmond County, NY"	36085	Asian	A	2018	2018	31 to 40 pounds	4	11
	"Richmond County, NY"	36085	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2019	2019	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2019	2019	11 to 20 pounds	2	10
	"Richmond County, NY"	36085	Asian	A	2019	2019	21 to 30 pounds	3	16
	"Richmond County, NY"	36085	Asian	A	2019	2019	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Asian	A	2019	2019	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2020	2020	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2020	2020	11 to 20 pounds	2	14
	"Richmond County, NY"	36085	Asian	A	2020	2020	21 to 30 pounds	3	Suppressed
	"Richmond County, NY"	36085	Asian	A	2020	2020	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Asian	A	2020	2020	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Asian	A	2021	2021	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Asian	A	2021	2021	11 to 20 pounds	2	17
	"Richmond County, NY"	36085	Asian	A	2021	2021	21 to 30 pounds	3	17
	"Richmond County, NY"	36085	Asian	A	2021	2021	31 to 40 pounds	4	10
	"Richmond County, NY"	36085	Asian	A	2021	2021	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2016	2016	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2016	2016	11 to 20 pounds	2	24
	"Richmond County, NY"	36085	Black or African American	2054-5	2016	2016	21 to 30 pounds	3	19
	"Richmond County, NY"	36085	Black or African American	2054-5	2016	2016	31 to 40 pounds	4	17
	"Richmond County, NY"	36085	Black or African American	2054-5	2016	2016	41 to 98 pounds	5	12
	"Richmond County, NY"	36085	Black or African American	2054-5	2017	2017	Less than 11 pounds	1	11
	"Richmond County, NY"	36085	Black or African American	2054-5	2017	2017	11 to 20 pounds	2	19
	"Richmond County, NY"	36085	Black or African American	2054-5	2017	2017	21 to 30 pounds	3	21
	"Richmond County, NY"	36085	Black or African American	2054-5	2017	2017	31 to 40 pounds	4	17
	"Richmond County, NY"	36085	Black or African American	2054-5	2017	2017	41 to 98 pounds	5	16
	"Richmond County, NY"	36085	Black or African American	2054-5	2018	2018	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2018	2018	11 to 20 pounds	2	17
	"Richmond County, NY"	36085	Black or African American	2054-5	2018	2018	21 to 30 pounds	3	27
	"Richmond County, NY"	36085	Black or African American	2054-5	2018	2018	31 to 40 pounds	4	13
	"Richmond County, NY"	36085	Black or African American	2054-5	2018	2018	41 to 98 pounds	5	11
	"Richmond County, NY"	36085	Black or African American	2054-5	2019	2019	Less than 11 pounds	1	20
	"Richmond County, NY"	36085	Black or African American	2054-5	2019	2019	11 to 20 pounds	2	16
	"Richmond County, NY"	36085	Black or African American	2054-5	2019	2019	21 to 30 pounds	3	26
	"Richmond County, NY"	36085	Black or African American	2054-5	2019	2019	31 to 40 pounds	4	13
	"Richmond County, NY"	36085	Black or African American	2054-5	2019	2019	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2020	2020	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2020	2020	11 to 20 pounds	2	27
	"Richmond County, NY"	36085	Black or African American	2054-5	2020	2020	21 to 30 pounds	3	29
	"Richmond County, NY"	36085	Black or African American	2054-5	2020	2020	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2020	2020	41 to 98 pounds	5	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2021	2021	Less than 11 pounds	1	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2021	2021	11 to 20 pounds	2	28
	"Richmond County, NY"	36085	Black or African American	2054-5	2021	2021	21 to 30 pounds	3	20
	"Richmond County, NY"	36085	Black or African American	2054-5	2021	2021	31 to 40 pounds	4	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	2021	2021	41 to 98 pounds	5	11
	"Richmond County, NY"	36085	White	2106-3	2016	2016	Less than 11 pounds	1	20
	"Richmond County, NY"	36085	White	2106-3	2016	2016	11 to 20 pounds	2	41
	"Richmond County, NY"	36085	White	2106-3	2016	2016	21 to 30 pounds	3	48
	"Richmond County, NY"	36085	White	2106-3	2016	2016	31 to 40 pounds	4	33
	"Richmond County, NY"	36085	White	2106-3	2016	2016	41 to 98 pounds	5	20
	"Richmond County, NY"	36085	White	2106-3	2017	2017	Less than 11 pounds	1	22
	"Richmond County, NY"	36085	White	2106-3	2017	2017	11 to 20 pounds	2	44
	"Richmond County, NY"	36085	White	2106-3	2017	2017	21 to 30 pounds	3	51
	"Richmond County, NY"	36085	White	2106-3	2017	2017	31 to 40 pounds	4	33
	"Richmond County, NY"	36085	White	2106-3	2017	2017	41 to 98 pounds	5	28
	"Richmond County, NY"	36085	White	2106-3	2018	2018	Less than 11 pounds	1	19
	"Richmond County, NY"	36085	White	2106-3	2018	2018	11 to 20 pounds	2	36
	"Richmond County, NY"	36085	White	2106-3	2018	2018	21 to 30 pounds	3	64
	"Richmond County, NY"	36085	White	2106-3	2018	2018	31 to 40 pounds	4	43
	"Richmond County, NY"	36085	White	2106-3	2018	2018	41 to 98 pounds	5	23
	"Richmond County, NY"	36085	White	2106-3	2019	2019	Less than 11 pounds	1	18
	"Richmond County, NY"	36085	White	2106-3	2019	2019	11 to 20 pounds	2	52
	"Richmond County, NY"	36085	White	2106-3	2019	2019	21 to 30 pounds	3	45
	"Richmond County, NY"	36085	White	2106-3	2019	2019	31 to 40 pounds	4	35
	"Richmond County, NY"	36085	White	2106-3	2019	2019	41 to 98 pounds	5	14
	"Richmond County, NY"	36085	White	2106-3	2020	2020	Less than 11 pounds	1	28
	"Richmond County, NY"	36085	White	2106-3	2020	2020	11 to 20 pounds	2	46
	"Richmond County, NY"	36085	White	2106-3	2020	2020	21 to 30 pounds	3	59
	"Richmond County, NY"	36085	White	2106-3	2020	2020	31 to 40 pounds	4	36
	"Richmond County, NY"	36085	White	2106-3	2020	2020	41 to 98 pounds	5	26
	"Richmond County, NY"	36085	White	2106-3	2021	2021	Less than 11 pounds	1	13
	"Richmond County, NY"	36085	White	2106-3	2021	2021	11 to 20 pounds	2	46
	"Richmond County, NY"	36085	White	2106-3	2021	2021	21 to 30 pounds	3	50
	"Richmond County, NY"	36085	White	2106-3	2021	2021	31 to 40 pounds	4	35
	"Richmond County, NY"	36085	White	2106-3	2021	2021	41 to 98 pounds	5	26
	"Rockland County, NY"	36087	Asian	A	2016	2016	Less than 11 pounds	1	Suppressed
	"Rockland County, NY"	36087	Asian	A	2016	2016	11 to 20 pounds	2	Suppressed
	"Rockland County, NY"	36087	Asian	A	2016	2016	21 to 30 pounds	3	Suppressed
	"Rockland County, NY"	36087	Asian	A	2016	2016	31 to 40 pounds	4	Suppressed
	"Rockland County, NY"	36087	Asian	A	2016	2016	41 to 98 pounds	5	Suppressed
	"Rockland County, NY"	36087	Asian	A	2017	2017	Less than 11 pounds	1	Suppressed
	"Rockland County, NY"	36087	Asian	A	2017	2017	11 to 20 pounds	2	Suppressed
	"Rockland County, NY"	36087	Asian	A	2017	2017	21 to 30 pounds	3	Suppressed
	"Rockland County, NY"	36087	Asian	A	2017	2017	31 to 40 pounds	4	Suppressed
	"Rockland County, NY"	36087	Asian	A	2017	2017	41 to 98 pounds	5	Suppressed
	"Rockland County, NY"	36087	Asian	A	2018	2018	Less than 11 pounds	1	Suppressed
	"Rockland County, NY"	36087	Asian	A	2018	2018	11 to 20 pounds	2	Suppressed
	"Rockland County, NY"	36087	Asian	A	2018	2018	21 to 30 pounds	3	Suppressed
	"Rockland County, NY"	36087	Asian	A	2018	2018	31 to 40 pounds	4	Suppressed
	"Rockland County, NY"	36087	Asian	A	2018	2018	41 to 98 pounds	5	Suppressed
