Year,Table,County,Month Prenatal Care Began,Value
2014,12,Steuben,Total,"1,074"
2014,12,Jefferson,4th=6th,442
2014,12,Richmond,7th-9th,127
2014,12,Greene,4th=6th,85
2014,12,Sullivan,7th-9th,40
2014,12,Monroe,PNC Unknown,595
2014,12,Broome,Total,"2,111"
2014,12,Warren,PNC Start Unk,6
2014,12,Herkimer,7th-9th,29
2014,12,Fulton,PNC Start Unk,0
2014,12,Seneca,PNC Start Unk,0
2014,12,Seneca,4th=6th,90
2014,12,Erie,4th=6th,"2,030"
2014,12,Broome,None,7
2014,12,Montgomery,PNC Unknown,3
2014,12,Queens,None,243
2014,12,Yates,None,0
2014,12,Onondaga,PNC Unknown,5
2014,12,Wyoming,PNC Start Unk,2
2014,12,Allegany,7th-9th,46
2014,12,Schenectady,None,11
2014,12,Hamilton,7th-9th,1
2014,12,Columbia,PNC Unknown,2
2014,12,Broome,1st-3rd,"1,592"
2014,12,Putnam,Total,825
2014,12,Washington,None,2
2014,12,Chemung,1st-3rd,797
2014,12,Queens,PNC Start Unk,128
2014,12,Cayuga,1st-3rd,624
2014,12,New York State,None,"1,379"
2014,12,Putnam,1st-3rd,624
2014,12,Saratoga,1st-3rd,"1,751"
2014,12,Rest of State,PNC Unknown,"3,213"
2014,12,Nassau,Total,"14,339"
2014,12,New York,4th=6th,"3,107"
2014,12,Allegany,PNC Start Unk,0
2014,12,Chautauqua,Total,"1,485"
2014,12,Cattaraugus,PNC Start Unk,1
2014,12,Delaware,PNC Unknown,2
2014,12,Madison,PNC Unknown,12
2014,12,Dutchess,Total,"2,680"
2014,12,Wyoming,PNC Unknown,10
2014,12,New York City,1st-3rd,"83,633"
2014,12,Montgomery,4th=6th,112
2014,12,Herkimer,4th=6th,164
2014,12,Warren,None,3
2014,12,Kings,Total,"41,746"
2014,12,Suffolk,7th-9th,510
2014,12,Broome,4th=6th,391
2014,12,Onondaga,1st-3rd,"4,213"
2014,12,New York City,Total,"117,099"
2014,12,Ontario,None,4
2014,12,Orleans,None,0
2014,12,Fulton,None,4
2014,12,Madison,PNC Start Unk,0
2014,12,Westchester,PNC Unknown,246
2014,12,Nassau,PNC Unknown,79
2014,12,Ontario,1st-3rd,885
2014,12,Warren,4th=6th,140
2014,12,Seneca,1st-3rd,259
2014,12,Essex,PNC Unknown,1
2014,12,Rensselaer,None,13
2014,12,Oswego,4th=6th,250
2014,12,Steuben,PNC Unknown,10
2014,12,Delaware,7th-9th,6
2014,12,Lewis,4th=6th,50
2014,12,Cayuga,PNC Unknown,2
2014,12,Saratoga,Total,"2,235"
2014,12,Washington,Total,585
2014,12,Yates,PNC Start Unk,0
2014,12,Kings,1st-3rd,"31,165"
2014,12,Ulster,4th=6th,275
2014,12,Tompkins,PNC Start Unk,3
2014,12,Chemung,None,1
2014,12,Oswego,Total,"1,269"
2014,12,Nassau,4th=6th,"1,660"
2014,12,Chautauqua,PNC Unknown,42
2014,12,Albany,1st-3rd,"2,274"
2014,12,Warren,7th-9th,18
2014,12,Dutchess,PNC Unknown,8
2014,12,Oneida,PNC Unknown,4
2014,12,Franklin,7th-9th,24
2014,12,Chautauqua,PNC Start Unk,10
2014,12,Orleans,PNC Start Unk,0
2014,12,Otsego,PNC Start Unk,0
2014,12,Schenectady,Total,"1,821"
2014,12,Schenectady,PNC Start Unk,5
2014,12,Madison,Total,644
2014,12,Richmond,Total,"5,326"
2014,12,Livingston,PNC Unknown,32
2014,12,Otsego,PNC Unknown,10
2014,12,Erie,PNC Start Unk,14
2014,12,Seneca,None,2
2014,12,Westchester,None,47
2014,12,Ontario,PNC Unknown,37
2014,12,Tioga,4th=6th,79
2014,12,Herkimer,PNC Unknown,2
2014,12,Sullivan,Total,785
2014,12,Schuyler,7th-9th,5
2014,12,Cortland,PNC Start Unk,1
2014,12,Delaware,None,3
2014,12,Columbia,4th=6th,83
2014,12,Saratoga,7th-9th,72
2014,12,Saratoga,PNC Start Unk,3
2014,12,Columbia,PNC Start Unk,12
2014,12,New York,7th-9th,882
2014,12,Cayuga,Total,777
2014,12,Nassau,None,31
2014,12,Cayuga,None,5
2014,12,Chemung,7th-9th,19
2014,12,Chemung,4th=6th,153
2014,12,Rockland,Total,"5,170"
2014,12,Steuben,PNC Start Unk,1
2014,12,Essex,Total,298
2014,12,Rockland,1st-3rd,"3,062"
2014,12,Chemung,Total,974
2014,12,Columbia,7th-9th,16
2014,12,New York City,7th-9th,"7,564"
2014,12,St Lawrence,7th-9th,46
2014,12,Schoharie,PNC Unknown,4
2014,12,Chenango,4th=6th,144
2014,12,Otsego,7th-9th,17
2014,12,Genesee,4th=6th,111
2014,12,Livingston,Total,526
2014,12,St Lawrence,PNC Start Unk,32
2014,12,Franklin,4th=6th,92
2014,12,Niagara,PNC Unknown,61
2014,12,Essex,1st-3rd,220
2014,12,Schoharie,None,0
2014,12,Clinton,Total,754
2014,12,Saratoga,PNC Unknown,25
2014,12,Bronx,PNC Start Unk,146
2014,12,Warren,1st-3rd,394
2014,12,Rensselaer,4th=6th,306
2014,12,Bronx,Total,"21,309"
2014,12,New York State,7th-9th,"11,743"
2014,12,Schuyler,Total,168
2014,12,Montgomery,Total,621
2014,12,Livingston,7th-9th,24
2014,12,Otsego,Total,540
2014,12,Ontario,7th-9th,18
2014,12,Hamilton,1st-3rd,20
2014,12,Rensselaer,1st-3rd,"1,211"
2014,12,Onondaga,Total,"5,291"
2014,12,Schoharie,1st-3rd,203
2014,12,Richmond,PNC Unknown,7
2014,12,Putnam,PNC Start Unk,58
2014,12,Madison,4th=6th,91
2014,12,Herkimer,None,3
2014,12,Clinton,None,1
2014,12,Cayuga,7th-9th,17
2014,12,Chenango,None,3
2014,12,Hamilton,Total,29
2014,12,Cortland,None,4
2014,12,Rensselaer,7th-9th,72
2014,12,Erie,PNC Unknown,423
2014,12,Broome,PNC Unknown,6
2014,12,Ontario,4th=6th,137
2014,12,Columbia,None,1
2014,12,Ontario,Total,"1,084"
2014,12,Franklin,PNC Start Unk,3
2014,12,Greene,Total,398
2014,12,Delaware,1st-3rd,311
2014,12,Genesee,1st-3rd,464
2014,12,Herkimer,PNC Start Unk,2
2014,12,Oneida,Total,"2,495"
2014,12,Franklin,PNC Unknown,4
2014,12,Franklin,Total,441
2014,12,Monroe,4th=6th,"1,294"
2014,12,Chenango,7th-9th,32
2014,12,Monroe,7th-9th,190
2014,12,Nassau,7th-9th,369
2014,12,Wayne,None,7
2014,12,Allegany,PNC Unknown,17
2014,12,Washington,7th-9th,25
2014,12,Genesee,7th-9th,17
2014,12,Richmond,1st-3rd,"4,496"
2014,12,Nassau,1st-3rd,"12,121"
2014,12,Orange,None,23
2014,12,Niagara,Total,"2,165"
2014,12,Chautauqua,1st-3rd,908
2014,12,Niagara,7th-9th,105
2014,12,Hamilton,None,0
2014,12,Putnam,PNC Unknown,4
2014,12,Queens,7th-9th,"1,979"
2014,12,Cortland,PNC Unknown,19
2014,12,Cattaraugus,1st-3rd,589
2014,12,Tioga,PNC Unknown,0
2014,12,Richmond,PNC Start Unk,55
2014,12,Sullivan,PNC Start Unk,8
2014,12,Clinton,PNC Unknown,2
2014,12,Suffolk,Total,"15,568"
2014,12,Herkimer,Total,657
2014,12,Tioga,PNC Start Unk,3
2014,12,St Lawrence,None,13
2014,12,Schenectady,1st-3rd,"1,397"
2014,12,Erie,Total,"10,109"
2014,12,Wayne,PNC Start Unk,0
2014,12,Clinton,7th-9th,16
2014,12,Washington,PNC Start Unk,5
2014,12,Oswego,1st-3rd,963
2014,12,Rockland,PNC Unknown,369
2014,12,Orange,4th=6th,945
2014,12,Otsego,None,1
2014,12,Bronx,7th-9th,"2,323"
2014,12,Wyoming,1st-3rd,301
2014,12,Wayne,7th-9th,28
2014,12,Broome,7th-9th,110
2014,12,Rockland,None,7
2014,12,Tompkins,1st-3rd,637
2014,12,Westchester,7th-9th,396
2014,12,Nassau,PNC Start Unk,79
2014,12,Lewis,PNC Unknown,8
2014,12,Queens,4th=6th,"5,423"
2014,12,Rest of State,Total,"120,901"
2014,12,New York State,Total,"238,000"
2014,12,Essex,7th-9th,11
2014,12,Westchester,4th=6th,"1,778"
2014,12,Steuben,None,12
2014,12,Erie,7th-9th,420
2014,12,Tompkins,None,4
2014,12,Franklin,1st-3rd,315
2014,12,Chenango,PNC Start Unk,1
2014,12,Wayne,PNC Unknown,38
2014,12,Lewis,PNC Start Unk,1
2014,12,Fulton,Total,538
2014,12,Monroe,1st-3rd,"6,251"
2014,12,Rockland,4th=6th,"1,002"
2014,12,Livingston,1st-3rd,385
2014,12,Jefferson,7th-9th,32
2014,12,Yates,PNC Unknown,4
2014,12,Chenango,Total,551
2014,12,Richmond,None,13
2014,12,Yates,4th=6th,131
2014,12,Lewis,Total,356
2014,12,Albany,None,30
2014,12,Bronx,4th=6th,"6,650"
2014,12,Suffolk,PNC Start Unk,50
2014,12,Albany,PNC Start Unk,6
2014,12,New York,1st-3rd,"13,934"
2014,12,Westchester,1st-3rd,"6,695"
2014,12,Richmond,4th=6th,628
2014,12,Delaware,Total,406
2014,12,Allegany,4th=6th,77
